symbol,price,open,change,pct_change,high,low,prev_close,time_unix,time_iso
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
AAPL,271.49,265.95,5.24,1.9681,273.33,265.67,266.25,1763758800,2025-11-21T21:00:00+00:00
